# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2016-10-06 16:01:15 EDT       (caww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 06730200 BOULDER CREEK AT NORTH 75TH ST. NEAR BOULDER, CO
# -----------------------------------------------------------------------------------
#
# Data provided for site 06730200
#            TS   parameter     statistic     Description
#         17663       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:#     A  Approved for publication -- Processing and review completed.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	17663_00060_00003	17663_00060_00003_cd
USGS	06730200	2003-07-19	66	A
USGS	06730200	2003-07-20	62	A
USGS	06730200	2003-07-21	65	A
USGS	06730200	2003-07-22	55	A
USGS	06730200	2003-07-23	43	A
USGS	06730200	2003-07-24	32	A
USGS	06730200	2003-07-25	49	A
USGS	06730200	2003-07-26	72	A
USGS	06730200	2003-07-27	66	A
USGS	06730200	2003-07-28	64	A
USGS	06730200	2003-07-29	73	A
USGS	06730200	2003-07-30	72	A
USGS	06730200	2003-07-31	70	A
USGS	06730200	2003-08-01	59	A
USGS	06730200	2003-08-02	40	A
USGS	06730200	2003-08-03	39	A
USGS	06730200	2003-08-04	47	A
USGS	06730200	2003-08-05	71	A
USGS	06730200	2003-08-06	72	A
USGS	06730200	2003-08-07	70	A
USGS	06730200	2003-08-08	70	A
USGS	06730200	2003-08-09	80	A
USGS	06730200	2003-08-10	84	A
USGS	06730200	2003-08-11	80	A
USGS	06730200	2003-08-12	92	A
USGS	06730200	2003-08-13	95	A
USGS	06730200	2003-08-14	97	A
USGS	06730200	2003-08-15	96	A
USGS	06730200	2003-08-16	97	A
USGS	06730200	2003-08-17	95	A
USGS	06730200	2003-08-18	135	A
USGS	06730200	2003-08-19	120	A
USGS	06730200	2003-08-20	107	A
USGS	06730200	2003-08-21	95	A
USGS	06730200	2003-08-22	96	A
USGS	06730200	2003-08-23	101	A
USGS	06730200	2003-08-24	93	A
USGS	06730200	2003-08-25	79	A
USGS	06730200	2003-08-26	86	A
USGS	06730200	2003-08-27	92	A
USGS	06730200	2003-08-28	81	A
USGS	06730200	2003-08-29	65	A
USGS	06730200	2003-08-30	161	A
USGS	06730200	2003-08-31	92	A
USGS	06730200	2003-09-01	60	A
USGS	06730200	2003-09-02	57	A
USGS	06730200	2003-09-03	67	A
USGS	06730200	2003-09-04	51	A
USGS	06730200	2003-09-05	35	A
USGS	06730200	2003-09-06	28	A
USGS	06730200	2003-09-07	37	A
USGS	06730200	2003-09-08	45	A
USGS	06730200	2003-09-09	48	A
USGS	06730200	2003-09-10	49	A
USGS	06730200	2003-09-11	38	A
USGS	06730200	2003-09-12	39	A
USGS	06730200	2003-09-13	24	A
USGS	06730200	2003-09-14	21	A
USGS	06730200	2003-09-15	25	A
USGS	06730200	2003-09-16	18	A
USGS	06730200	2003-09-17	15	A
USGS	06730200	2003-09-18	14	A
USGS	06730200	2003-09-19	8.8	A
USGS	06730200	2003-09-20	9.8	A
USGS	06730200	2003-09-21	7.3	A
USGS	06730200	2003-09-22	6.9	A
USGS	06730200	2003-09-23	8.6	A
USGS	06730200	2003-09-24	12	A
USGS	06730200	2003-09-25	12	A
USGS	06730200	2003-09-26	16	A
USGS	06730200	2003-09-27	18	A
USGS	06730200	2003-09-28	14	A
USGS	06730200	2003-09-29	9.4	A
USGS	06730200	2003-09-30	12	A
USGS	06730200	2003-10-01	12	A
USGS	06730200	2003-10-02	9.7	A
USGS	06730200	2003-10-03	6.7	A
USGS	06730200	2003-10-04	9.7	A
USGS	06730200	2003-10-05	8.8	A
USGS	06730200	2003-10-06	7.2	A
USGS	06730200	2003-10-07	6.6	A
USGS	06730200	2003-10-08	7.9	A
USGS	06730200	2003-10-09	12	A
USGS	06730200	2003-10-10	11	A
USGS	06730200	2003-10-11	9.4	A
USGS	06730200	2003-10-12	9.8	A
USGS	06730200	2003-10-13	10	A
USGS	06730200	2003-10-14	9.3	A
USGS	06730200	2003-10-15	9.7	A
USGS	06730200	2003-10-16	9.6	A
USGS	06730200	2003-10-17	9.8	A
USGS	06730200	2003-10-18	9.0	A
USGS	06730200	2003-10-19	5.2	A
USGS	06730200	2003-10-20	4.5	A
USGS	06730200	2003-10-21	4.6	A
USGS	06730200	2003-10-22	6.5	A
USGS	06730200	2003-10-23	8.0	A
USGS	06730200	2003-10-24	7.0	A
USGS	06730200	2003-10-25	5.1	A
USGS	06730200	2003-10-26	4.9	A
USGS	06730200	2003-10-27	4.8	A:e
USGS	06730200	2003-10-28	4.6	A:e
USGS	06730200	2003-10-29	4.5	A:e
USGS	06730200	2003-10-30	4.5	A:e
USGS	06730200	2003-10-31	4.1	A
USGS	06730200	2003-11-01	4.5	A
USGS	06730200	2003-11-02	2.5	A
USGS	06730200	2003-11-03	7.3	A
USGS	06730200	2003-11-04	6.8	A
USGS	06730200	2003-11-05	3.8	A
USGS	06730200	2003-11-06	3.6	A
USGS	06730200	2003-11-07	3.4	A
USGS	06730200	2003-11-08	3.4	A
USGS	06730200	2003-11-09	2.9	A
USGS	06730200	2003-11-10	2.7	A
USGS	06730200	2003-11-11	2.9	A
USGS	06730200	2003-11-12	6.1	A
USGS	06730200	2003-11-13	6.8	A
USGS	06730200	2003-11-14	6.8	A
USGS	06730200	2003-11-15	8.9	A
USGS	06730200	2003-11-16	9.2	A
USGS	06730200	2003-11-17	8.6	A
USGS	06730200	2003-11-18	3.1	A
USGS	06730200	2003-11-19	3.2	A:e
USGS	06730200	2003-11-20	5.2	A
USGS	06730200	2003-11-21	3.3	A
USGS	06730200	2003-11-22	2.8	A
USGS	06730200	2003-11-23	2.7	A
USGS	06730200	2003-11-24	2.9	A
USGS	06730200	2003-11-25	3.0	A
USGS	06730200	2003-11-26	3.1	A
USGS	06730200	2003-11-27	3.2	A
USGS	06730200	2003-11-28	3.0	A
USGS	06730200	2003-11-29	3.3	A
USGS	06730200	2003-11-30	4.2	A
USGS	06730200	2003-12-01	3.6	A
USGS	06730200	2003-12-02	3.2	A
USGS	06730200	2003-12-03	2.8	A
USGS	06730200	2003-12-04	3.0	A
USGS	06730200	2003-12-05	3.0	A
USGS	06730200	2003-12-06	3.0	A
USGS	06730200	2003-12-07	3.4	A
USGS	06730200	2003-12-08	3.7	A
USGS	06730200	2003-12-09	3.9	A
USGS	06730200	2003-12-10	2.8	A
USGS	06730200	2003-12-11	3.0	A
USGS	06730200	2003-12-12	3.3	A
USGS	06730200	2003-12-13	3.3	A
USGS	06730200	2003-12-14	3.8	A
USGS	06730200	2003-12-15	3.8	A
USGS	06730200	2003-12-16	3.1	A
USGS	06730200	2003-12-17	3.1	A
USGS	06730200	2003-12-18	3.0	A
USGS	06730200	2003-12-19	3.0	A
USGS	06730200	2003-12-20	3.1	A
USGS	06730200	2003-12-21	3.4	A
USGS	06730200	2003-12-22	3.4	A
USGS	06730200	2003-12-23	3.3	A
USGS	06730200	2003-12-24	3.1	A
USGS	06730200	2003-12-25	3.2	A
USGS	06730200	2003-12-26	3.4	A
USGS	06730200	2003-12-27	3.3	A
USGS	06730200	2003-12-28	5.4	A
USGS	06730200	2003-12-29	3.6	A
USGS	06730200	2003-12-30	3.3	A
USGS	06730200	2003-12-31	3.3	A
USGS	06730200	2004-01-01	3.1	A
USGS	06730200	2004-01-02	3.0	A
USGS	06730200	2004-01-03	3.3	A
USGS	06730200	2004-01-04	3.5	A
USGS	06730200	2004-01-05	3.4	A:e
USGS	06730200	2004-01-06	3.9	A:e
USGS	06730200	2004-01-07	8.0	A:e
USGS	06730200	2004-01-08	22	A
USGS	06730200	2004-01-09	16	A
USGS	06730200	2004-01-10	13	A
USGS	06730200	2004-01-11	13	A
USGS	06730200	2004-01-12	11	A
USGS	06730200	2004-01-13	4.1	A
USGS	06730200	2004-01-14	3.7	A
USGS	06730200	2004-01-15	3.5	A
USGS	06730200	2004-01-16	3.4	A
USGS	06730200	2004-01-17	3.4	A
USGS	06730200	2004-01-18	3.4	A
USGS	06730200	2004-01-19	3.4	A
USGS	06730200	2004-01-20	3.6	A
USGS	06730200	2004-01-21	5.2	A
USGS	06730200	2004-01-22	7.3	A
USGS	06730200	2004-01-23	3.8	A
USGS	06730200	2004-01-24	3.4	A
USGS	06730200	2004-01-25	3.4	A
USGS	06730200	2004-01-26	3.7	A
USGS	06730200	2004-01-27	3.9	A
USGS	06730200	2004-01-28	3.6	A
USGS	06730200	2004-01-29	3.5	A
USGS	06730200	2004-01-30	4.1	A
USGS	06730200	2004-01-31	4.3	A
USGS	06730200	2004-02-01	5.0	A
USGS	06730200	2004-02-02	4.8	A
USGS	06730200	2004-02-03	4.4	A
USGS	06730200	2004-02-04	4.5	A
USGS	06730200	2004-02-05	4.6	A
USGS	06730200	2004-02-06	4.9	A
USGS	06730200	2004-02-07	5.1	A
USGS	06730200	2004-02-08	5.1	A
USGS	06730200	2004-02-09	5.0	A
USGS	06730200	2004-02-10	4.9	A
USGS	06730200	2004-02-11	4.7	A
USGS	06730200	2004-02-12	4.9	A
USGS	06730200	2004-02-13	6.2	A
USGS	06730200	2004-02-14	5.0	A
USGS	06730200	2004-02-15	4.4	A
USGS	06730200	2004-02-16	4.5	A
USGS	06730200	2004-02-17	4.4	A
USGS	06730200	2004-02-18	4.1	A
USGS	06730200	2004-02-19	4.3	A
USGS	06730200	2004-02-20	6.4	A
USGS	06730200	2004-02-21	4.8	A
USGS	06730200	2004-02-22	4.4	A
USGS	06730200	2004-02-23	4.6	A
USGS	06730200	2004-02-24	4.3	A
USGS	06730200	2004-02-25	4.1	A
USGS	06730200	2004-02-26	4.0	A
USGS	06730200	2004-02-27	3.8	A
USGS	06730200	2004-02-28	4.0	A
USGS	06730200	2004-02-29	5.9	A
USGS	06730200	2004-03-01	7.1	A
USGS	06730200	2004-03-02	8.8	A
USGS	06730200	2004-03-03	7.7	A
USGS	06730200	2004-03-04	8.8	A
USGS	06730200	2004-03-05	26	A
USGS	06730200	2004-03-06	17	A
USGS	06730200	2004-03-07	14	A
USGS	06730200	2004-03-08	12	A
USGS	06730200	2004-03-09	8.6	A
USGS	06730200	2004-03-10	10	A
USGS	06730200	2004-03-11	12	A
USGS	06730200	2004-03-12	15	A
USGS	06730200	2004-03-13	14	A
USGS	06730200	2004-03-14	14	A
USGS	06730200	2004-03-15	14	A
USGS	06730200	2004-03-16	14	A:e
USGS	06730200	2004-03-17	14	A
USGS	06730200	2004-03-18	17	A
USGS	06730200	2004-03-19	19	A
USGS	06730200	2004-03-20	28	A
USGS	06730200	2004-03-21	30	A
USGS	06730200	2004-03-22	31	A
USGS	06730200	2004-03-23	34	A
USGS	06730200	2004-03-24	34	A
USGS	06730200	2004-03-25	40	A
USGS	06730200	2004-03-26	43	A
USGS	06730200	2004-03-27	39	A
USGS	06730200	2004-03-28	36	A
USGS	06730200	2004-03-29	29	A
USGS	06730200	2004-03-30	16	A
USGS	06730200	2004-03-31	16	A
USGS	06730200	2004-04-01	24	A
USGS	06730200	2004-04-02	34	A
USGS	06730200	2004-04-03	61	A
USGS	06730200	2004-04-04	34	A
USGS	06730200	2004-04-05	34	A
USGS	06730200	2004-04-06	44	A
USGS	06730200	2004-04-07	37	A
USGS	06730200	2004-04-08	52	A
USGS	06730200	2004-04-09	101	A
USGS	06730200	2004-04-10	121	A
USGS	06730200	2004-04-11	79	A
USGS	06730200	2004-04-12	73	A
USGS	06730200	2004-04-13	59	A
USGS	06730200	2004-04-14	70	A
USGS	06730200	2004-04-15	76	A
USGS	06730200	2004-04-16	88	A
USGS	06730200	2004-04-17	96	A
USGS	06730200	2004-04-18	113	A
USGS	06730200	2004-04-19	99	A
USGS	06730200	2004-04-20	90	A
USGS	06730200	2004-04-21	77	A
USGS	06730200	2004-04-22	109	A
USGS	06730200	2004-04-23	130	A
USGS	06730200	2004-04-24	74	A
USGS	06730200	2004-04-25	82	A
USGS	06730200	2004-04-26	74	A
USGS	06730200	2004-04-27	72	A
USGS	06730200	2004-04-28	70	A
USGS	06730200	2004-04-29	84	A
USGS	06730200	2004-04-30	120	A
USGS	06730200	2004-05-01	112	A
USGS	06730200	2004-05-02	104	A
USGS	06730200	2004-05-03	98	A
USGS	06730200	2004-05-04	98	A
USGS	06730200	2004-05-05	103	A
USGS	06730200	2004-05-06	113	A
USGS	06730200	2004-05-07	139	A
USGS	06730200	2004-05-08	136	A
USGS	06730200	2004-05-09	130	A
USGS	06730200	2004-05-10	124	A
USGS	06730200	2004-05-11	113	A
USGS	06730200	2004-05-12	137	A
USGS	06730200	2004-05-13	190	A
USGS	06730200	2004-05-14	166	A
USGS	06730200	2004-05-15	149	A
USGS	06730200	2004-05-16	116	A
USGS	06730200	2004-05-17	113	A
USGS	06730200	2004-05-18	109	A:e
USGS	06730200	2004-05-19	89	A:e
USGS	06730200	2004-05-20	83	A:e
USGS	06730200	2004-05-21	96	A:e
USGS	06730200	2004-05-22	102	A
USGS	06730200	2004-05-23	102	A
USGS	06730200	2004-05-24	102	A
USGS	06730200	2004-05-25	121	A
USGS	06730200	2004-05-26	105	A
USGS	06730200	2004-05-27	85	A
USGS	06730200	2004-05-28	82	A
USGS	06730200	2004-05-29	92	A
USGS	06730200	2004-05-30	82	A
USGS	06730200	2004-05-31	60	A
USGS	06730200	2004-06-01	49	A
USGS	06730200	2004-06-02	35	A
USGS	06730200	2004-06-03	55	A
USGS	06730200	2004-06-04	84	A
USGS	06730200	2004-06-05	106	A
USGS	06730200	2004-06-06	109	A
USGS	06730200	2004-06-07	104	A
USGS	06730200	2004-06-08	82	A
USGS	06730200	2004-06-09	131	A
USGS	06730200	2004-06-10	176	A
USGS	06730200	2004-06-11	133	A
USGS	06730200	2004-06-12	57	A
USGS	06730200	2004-06-13	39	A
USGS	06730200	2004-06-14	38	A
USGS	06730200	2004-06-15	61	A
USGS	06730200	2004-06-16	81	A
USGS	06730200	2004-06-17	103	A
USGS	06730200	2004-06-18	230	A
USGS	06730200	2004-06-19	242	A
USGS	06730200	2004-06-20	201	A
USGS	06730200	2004-06-21	197	A
USGS	06730200	2004-06-22	168	A
USGS	06730200	2004-06-23	88	A
USGS	06730200	2004-06-24	58	A
USGS	06730200	2004-06-25	56	A
USGS	06730200	2004-06-26	72	A
USGS	06730200	2004-06-27	131	A
USGS	06730200	2004-06-28	167	A
USGS	06730200	2004-06-29	139	A
USGS	06730200	2004-06-30	133	A
USGS	06730200	2004-07-01	138	A
USGS	06730200	2004-07-02	98	A
USGS	06730200	2004-07-03	66	A
USGS	06730200	2004-07-04	46	A
USGS	06730200	2004-07-05	39	A
USGS	06730200	2004-07-06	55	A
USGS	06730200	2004-07-07	57	A
USGS	06730200	2004-07-08	44	A
USGS	06730200	2004-07-09	36	A
USGS	06730200	2004-07-10	31	A
USGS	06730200	2004-07-11	44	A
USGS	06730200	2004-07-12	71	A
USGS	06730200	2004-07-13	70	A
USGS	06730200	2004-07-14	63	A
USGS	06730200	2004-07-15	77	A
USGS	06730200	2004-07-16	100	A
USGS	06730200	2004-07-17	140	A
USGS	06730200	2004-07-18	135	A
USGS	06730200	2004-07-19	120	A
USGS	06730200	2004-07-20	143	A
USGS	06730200	2004-07-21	102	A
USGS	06730200	2004-07-22	92	A
USGS	06730200	2004-07-23	263	A
USGS	06730200	2004-07-24	207	A
USGS	06730200	2004-07-25	130	A
USGS	06730200	2004-07-26	93	A
USGS	06730200	2004-07-27	59	A
USGS	06730200	2004-07-28	35	A
USGS	06730200	2004-07-29	25	A
USGS	06730200	2004-07-30	17	A
USGS	06730200	2004-07-31	9.7	A
USGS	06730200	2004-08-01	6.1	A
USGS	06730200	2004-08-02	15	A
USGS	06730200	2004-08-03	30	A
USGS	06730200	2004-08-04	19	A
USGS	06730200	2004-08-05	33	A
USGS	06730200	2004-08-06	57	A
USGS	06730200	2004-08-07	54	A
USGS	06730200	2004-08-08	54	A
USGS	06730200	2004-08-09	62	A
USGS	06730200	2004-08-10	67	A
USGS	06730200	2004-08-11	66	A
USGS	06730200	2004-08-12	54	A
USGS	06730200	2004-08-13	49	A
USGS	06730200	2004-08-14	52	A
USGS	06730200	2004-08-15	53	A
USGS	06730200	2004-08-16	52	A
USGS	06730200	2004-08-17	46	A
USGS	06730200	2004-08-18	135	A
USGS	06730200	2004-08-19	231	A
USGS	06730200	2004-08-20	78	A
USGS	06730200	2004-08-21	48	A
USGS	06730200	2004-08-22	35	A
USGS	06730200	2004-08-23	14	A:e
USGS	06730200	2004-08-24	28	A
USGS	06730200	2004-08-25	59	A
USGS	06730200	2004-08-26	56	A
USGS	06730200	2004-08-27	43	A
USGS	06730200	2004-08-28	21	A
USGS	06730200	2004-08-29	14	A
USGS	06730200	2004-08-30	9.5	A
USGS	06730200	2004-08-31	6.5	A
USGS	06730200	2004-09-01	8.9	A
USGS	06730200	2004-09-02	20	A
USGS	06730200	2004-09-03	34	A
USGS	06730200	2004-09-04	40	A
USGS	06730200	2004-09-05	42	A
USGS	06730200	2004-09-06	37	A
USGS	06730200	2004-09-07	36	A
USGS	06730200	2004-09-08	33	A
USGS	06730200	2004-09-09	40	A
USGS	06730200	2004-09-10	45	A
USGS	06730200	2004-09-11	44	A
USGS	06730200	2004-09-12	48	A
USGS	06730200	2004-09-13	45	A
USGS	06730200	2004-09-14	45	A
USGS	06730200	2004-09-15	45	A
USGS	06730200	2004-09-16	40	A
USGS	06730200	2004-09-17	33	A
USGS	06730200	2004-09-18	30	A
USGS	06730200	2004-09-19	30	A
USGS	06730200	2004-09-20	26	A:e
USGS	06730200	2004-09-21	59	A
USGS	06730200	2004-09-22	73	A
USGS	06730200	2004-09-23	59	A
USGS	06730200	2004-09-24	43	A
USGS	06730200	2004-09-25	43	A
USGS	06730200	2004-09-26	44	A
USGS	06730200	2004-09-27	42	A
USGS	06730200	2004-09-28	64	A
USGS	06730200	2004-09-29	32	A
USGS	06730200	2004-09-30	39	A
USGS	06730200	2004-10-01	66	A
USGS	06730200	2004-10-02	51	A
USGS	06730200	2004-10-03	42	A
USGS	06730200	2004-10-04	32	A
USGS	06730200	2004-10-05	38	A
USGS	06730200	2004-10-06	147	A
USGS	06730200	2004-10-07	89	A
USGS	06730200	2004-10-08	74	A
USGS	06730200	2004-10-09	69	A
USGS	06730200	2004-10-10	66	A
USGS	06730200	2004-10-11	61	A
USGS	06730200	2004-10-12	60	A
USGS	06730200	2004-10-13	101	A
USGS	06730200	2004-10-14	85	A
USGS	06730200	2004-10-15	80	A
USGS	06730200	2004-10-16	68	A
USGS	06730200	2004-10-17	66	A
USGS	06730200	2004-10-18	62	A
USGS	06730200	2004-10-19	59	A
USGS	06730200	2004-10-20	62	A
USGS	06730200	2004-10-21	60	A
USGS	06730200	2004-10-22	51	A
USGS	06730200	2004-10-23	76	A
USGS	06730200	2004-10-24	86	A
USGS	06730200	2004-10-25	77	A
USGS	06730200	2004-10-26	76	A
USGS	06730200	2004-10-27	77	A
USGS	06730200	2004-10-28	75	A
USGS	06730200	2004-10-29	76	A
USGS	06730200	2004-10-30	85	A
USGS	06730200	2004-10-31	63	A
USGS	06730200	2004-11-01	34	A
USGS	06730200	2004-11-02	15	A
USGS	06730200	2004-11-03	16	A
USGS	06730200	2004-11-04	34	A
USGS	06730200	2004-11-05	37	A
USGS	06730200	2004-11-06	37	A
USGS	06730200	2004-11-07	35	A
USGS	06730200	2004-11-08	29	A
USGS	06730200	2004-11-09	8.6	A
USGS	06730200	2004-11-10	24	A
USGS	06730200	2004-11-11	23	A
USGS	06730200	2004-11-12	16	A
USGS	06730200	2004-11-13	14	A
USGS	06730200	2004-11-14	13	A
USGS	06730200	2004-11-15	12	A
USGS	06730200	2004-11-16	11	A
USGS	06730200	2004-11-17	11	A
USGS	06730200	2004-11-18	11	A
USGS	06730200	2004-11-19	12	A
USGS	06730200	2004-11-20	13	A
USGS	06730200	2004-11-21	14	A
USGS	06730200	2004-11-22	16	A
USGS	06730200	2004-11-23	20	A
USGS	06730200	2004-11-24	14	A
USGS	06730200	2004-11-25	9.4	A
USGS	06730200	2004-11-26	11	A
USGS	06730200	2004-11-27	8.5	A
USGS	06730200	2004-11-28	9.0	A
USGS	06730200	2004-11-29	11	A
USGS	06730200	2004-11-30	14	A
USGS	06730200	2004-12-01	24	A
USGS	06730200	2004-12-02	27	A
USGS	06730200	2004-12-03	27	A
USGS	06730200	2004-12-04	27	A
USGS	06730200	2004-12-05	28	A
USGS	06730200	2004-12-06	26	A
USGS	06730200	2004-12-07	24	A
USGS	06730200	2004-12-08	23	A
USGS	06730200	2004-12-09	26	A
USGS	06730200	2004-12-10	33	A
USGS	06730200	2004-12-11	32	A
USGS	06730200	2004-12-12	27	A
USGS	06730200	2004-12-13	26	A
USGS	06730200	2004-12-14	26	A
USGS	06730200	2004-12-15	27	A
USGS	06730200	2004-12-16	25	A
USGS	06730200	2004-12-17	24	A
USGS	06730200	2004-12-18	24	A
USGS	06730200	2004-12-19	23	A
USGS	06730200	2004-12-20	23	A
USGS	06730200	2004-12-21	23	A
USGS	06730200	2004-12-22	25	A
USGS	06730200	2004-12-23	20	A
USGS	06730200	2004-12-24	26	A
USGS	06730200	2004-12-25	30	A
USGS	06730200	2004-12-26	26	A
USGS	06730200	2004-12-27	25	A
USGS	06730200	2004-12-28	22	A
USGS	06730200	2004-12-29	14	A
USGS	06730200	2004-12-30	14	A
USGS	06730200	2004-12-31	14	A
USGS	06730200	2005-01-01	15	A
USGS	06730200	2005-01-02	14	A
USGS	06730200	2005-01-03	15	A
USGS	06730200	2005-01-04	14	A
USGS	06730200	2005-01-05	9.4	A
USGS	06730200	2005-01-06	12	A
USGS	06730200	2005-01-07	13	A
USGS	06730200	2005-01-08	14	A
USGS	06730200	2005-01-09	17	A
USGS	06730200	2005-01-10	14	A
USGS	06730200	2005-01-11	12	A
USGS	06730200	2005-01-12	14	A
USGS	06730200	2005-01-13	13	A
USGS	06730200	2005-01-14	11	A
USGS	06730200	2005-01-15	13	A
USGS	06730200	2005-01-16	15	A
USGS	06730200	2005-01-17	14	A
USGS	06730200	2005-01-18	13	A
USGS	06730200	2005-01-19	15	A
USGS	06730200	2005-01-20	17	A
USGS	06730200	2005-01-21	23	A
USGS	06730200	2005-01-22	15	A
USGS	06730200	2005-01-23	14	A
USGS	06730200	2005-01-24	12	A
USGS	06730200	2005-01-25	12	A
USGS	06730200	2005-01-26	11	A
USGS	06730200	2005-01-27	11	A
USGS	06730200	2005-01-28	11	A
USGS	06730200	2005-01-29	11	A
USGS	06730200	2005-01-30	25	A
USGS	06730200	2005-01-31	26	A
USGS	06730200	2005-02-01	19	A
USGS	06730200	2005-02-02	17	A
USGS	06730200	2005-02-03	18	A
USGS	06730200	2005-02-04	19	A
USGS	06730200	2005-02-05	24	A
USGS	06730200	2005-02-06	25	A
USGS	06730200	2005-02-07	24	A
USGS	06730200	2005-02-08	18	A
USGS	06730200	2005-02-09	12	A
USGS	06730200	2005-02-10	12	A
USGS	06730200	2005-02-11	13	A
USGS	06730200	2005-02-12	14	A
USGS	06730200	2005-02-13	13	A
USGS	06730200	2005-02-14	13	A
USGS	06730200	2005-02-15	17	A
USGS	06730200	2005-02-16	18	A
USGS	06730200	2005-02-17	11	A
USGS	06730200	2005-02-18	13	A
USGS	06730200	2005-02-19	13	A
USGS	06730200	2005-02-20	12	A
USGS	06730200	2005-02-21	12	A
USGS	06730200	2005-02-22	12	A
USGS	06730200	2005-02-23	11	A
USGS	06730200	2005-02-24	22	A
USGS	06730200	2005-02-25	14	A
USGS	06730200	2005-02-26	12	A
USGS	06730200	2005-02-27	14	A
USGS	06730200	2005-02-28	12	A
USGS	06730200	2005-03-01	11	A
USGS	06730200	2005-03-02	11	A
USGS	06730200	2005-03-03	11	A
USGS	06730200	2005-03-04	12	A
USGS	06730200	2005-03-05	12	A
USGS	06730200	2005-03-06	13	A
USGS	06730200	2005-03-07	14	A
USGS	06730200	2005-03-08	13	A
USGS	06730200	2005-03-09	12	A
USGS	06730200	2005-03-10	11	A
USGS	06730200	2005-03-11	7.3	A
USGS	06730200	2005-03-12	7.3	A
USGS	06730200	2005-03-13	22	A
USGS	06730200	2005-03-14	13	A
USGS	06730200	2005-03-15	8.2	A
USGS	06730200	2005-03-16	8.1	A
USGS	06730200	2005-03-17	11	A
USGS	06730200	2005-03-18	9.1	A
USGS	06730200	2005-03-19	8.5	A
USGS	06730200	2005-03-20	8.6	A
USGS	06730200	2005-03-21	8.4	A
USGS	06730200	2005-03-22	6.0	A
USGS	06730200	2005-03-23	6.3	A
USGS	06730200	2005-03-24	8.9	A
USGS	06730200	2005-03-25	5.1	A
USGS	06730200	2005-03-26	3.3	A
USGS	06730200	2005-03-27	2.4	A
USGS	06730200	2005-03-28	1.1	A
USGS	06730200	2005-03-29	0.87	A
USGS	06730200	2005-03-30	1.3	A
USGS	06730200	2005-03-31	4.2	A
USGS	06730200	2005-04-01	3.6	A
USGS	06730200	2005-04-02	6.1	A
USGS	06730200	2005-04-03	6.1	A
USGS	06730200	2005-04-04	8.0	A
USGS	06730200	2005-04-05	9.1	A
USGS	06730200	2005-04-06	5.9	A
USGS	06730200	2005-04-07	1.1	A
USGS	06730200	2005-04-08	2.0	A
USGS	06730200	2005-04-09	2.1	A
USGS	06730200	2005-04-10	25	A
USGS	06730200	2005-04-11	25	A
USGS	06730200	2005-04-12	17	A
USGS	06730200	2005-04-13	20	A
USGS	06730200	2005-04-14	27	A
USGS	06730200	2005-04-15	45	A
USGS	06730200	2005-04-16	51	A
USGS	06730200	2005-04-17	56	A
USGS	06730200	2005-04-18	61	A
USGS	06730200	2005-04-19	60	A
USGS	06730200	2005-04-20	53	A
USGS	06730200	2005-04-21	45	A
USGS	06730200	2005-04-22	48	A
USGS	06730200	2005-04-23	90	A
USGS	06730200	2005-04-24	105	A
USGS	06730200	2005-04-25	160	A
USGS	06730200	2005-04-26	87	A
USGS	06730200	2005-04-27	94	A
USGS	06730200	2005-04-28	123	A
USGS	06730200	2005-04-29	94	A
USGS	06730200	2005-04-30	79	A
USGS	06730200	2005-05-01	71	A
USGS	06730200	2005-05-02	60	A
USGS	06730200	2005-05-03	51	A
USGS	06730200	2005-05-04	64	A
USGS	06730200	2005-05-05	164	A
USGS	06730200	2005-05-06	212	A
USGS	06730200	2005-05-07	253	A
USGS	06730200	2005-05-08	238	A
USGS	06730200	2005-05-09	224	A
USGS	06730200	2005-05-10	209	A
USGS	06730200	2005-05-11	315	A
USGS	06730200	2005-05-12	306	A
USGS	06730200	2005-05-13	198	A
USGS	06730200	2005-05-14	159	A
USGS	06730200	2005-05-15	147	A
USGS	06730200	2005-05-16	144	A
USGS	06730200	2005-05-17	164	A
USGS	06730200	2005-05-18	178	A
USGS	06730200	2005-05-19	213	A
USGS	06730200	2005-05-20	294	A
USGS	06730200	2005-05-21	445	A
USGS	06730200	2005-05-22	554	A
USGS	06730200	2005-05-23	655	A
USGS	06730200	2005-05-24	793	A
USGS	06730200	2005-05-25	683	A
USGS	06730200	2005-05-26	569	A
USGS	06730200	2005-05-27	393	A
USGS	06730200	2005-05-28	362	A
USGS	06730200	2005-05-29	353	A
USGS	06730200	2005-05-30	369	A
USGS	06730200	2005-05-31	356	A
USGS	06730200	2005-06-01	290	A
USGS	06730200	2005-06-02	282	A
USGS	06730200	2005-06-03	304	A
USGS	06730200	2005-06-04	436	A
USGS	06730200	2005-06-05	282	A
